Register_ID,Artifact_Type,Source_File,Source_Row_Number,Row_Key,Field,Value,Numerator_Context,Denominator_Context,Percent_Context,Source_SHA256,Interpretation_Boundary
NRR002527,TABLE,outputs/step_13_corrected_1218_r3c/tables/T11_TRIAL_CHARACTERISTICS.csv,199,Population=COS_ADULT_RANDOMIZED|Dimension=Overall_Status|Category=WITHDRAWN,Unknown_Count,58,10,335,2.985075,60920d2a2fae8ef4c2c13ea2bc0addaaac1696c255662c57052481fa58d3fd95,UNKNOWN_UNCLEAR_NOT_PUBLICLY_SPECIFIED_NOT_APPLICABLE_REMAIN_DISTINCT
NRR002528,TABLE,outputs/step_13_corrected_1218_r3c/tables/T11_TRIAL_CHARACTERISTICS.csv,199,Population=COS_ADULT_RANDOMIZED|Dimension=Overall_Status|Category=WITHDRAWN,Percent,2.985075,10,335,2.985075,60920d2a2fae8ef4c2c13ea2bc0addaaac1696c255662c57052481fa58d3fd95,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002529,TABLE,outputs/step_13_corrected_1218_r3c/tables/T11_TRIAL_CHARACTERISTICS.csv,200,Population=COS_ADULT_RANDOMIZED|Dimension=Period|Category=2008-2016,Count,136,136,335,40.597015,60920d2a2fae8ef4c2c13ea2bc0addaaac1696c255662c57052481fa58d3fd95,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002530,TABLE,outputs/step_13_corrected_1218_r3c/tables/T11_TRIAL_CHARACTERISTICS.csv,200,Population=COS_ADULT_RANDOMIZED|Dimension=Period|Category=2008-2016,Denominator,335,136,335,40.597015,60920d2a2fae8ef4c2c13ea2bc0addaaac1696c255662c57052481fa58d3fd95,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002531,TABLE,outputs/step_13_corrected_1218_r3c/tables/T11_TRIAL_CHARACTERISTICS.csv,200,Population=COS_ADULT_RANDOMIZED|Dimension=Period|Category=2008-2016,Unknown_Count,0,136,335,40.597015,60920d2a2fae8ef4c2c13ea2bc0addaaac1696c255662c57052481fa58d3fd95,UNKNOWN_UNCLEAR_NOT_PUBLICLY_SPECIFIED_NOT_APPLICABLE_REMAIN_DISTINCT
NRR002532,TABLE,outputs/step_13_corrected_1218_r3c/tables/T11_TRIAL_CHARACTERISTICS.csv,200,Population=COS_ADULT_RANDOMIZED|Dimension=Period|Category=2008-2016,Percent,40.597015,136,335,40.597015,60920d2a2fae8ef4c2c13ea2bc0addaaac1696c255662c57052481fa58d3fd95,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002533,TABLE,outputs/step_13_corrected_1218_r3c/tables/T11_TRIAL_CHARACTERISTICS.csv,201,Population=COS_ADULT_RANDOMIZED|Dimension=Period|Category=2017-2018,Count,35,35,335,10.447761,60920d2a2fae8ef4c2c13ea2bc0addaaac1696c255662c57052481fa58d3fd95,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002534,TABLE,outputs/step_13_corrected_1218_r3c/tables/T11_TRIAL_CHARACTERISTICS.csv,201,Population=COS_ADULT_RANDOMIZED|Dimension=Period|Category=2017-2018,Denominator,335,35,335,10.447761,60920d2a2fae8ef4c2c13ea2bc0addaaac1696c255662c57052481fa58d3fd95,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002535,TABLE,outputs/step_13_corrected_1218_r3c/tables/T11_TRIAL_CHARACTERISTICS.csv,201,Population=COS_ADULT_RANDOMIZED|Dimension=Period|Category=2017-2018,Unknown_Count,0,35,335,10.447761,60920d2a2fae8ef4c2c13ea2bc0addaaac1696c255662c57052481fa58d3fd95,UNKNOWN_UNCLEAR_NOT_PUBLICLY_SPECIFIED_NOT_APPLICABLE_REMAIN_DISTINCT
NRR002536,TABLE,outputs/step_13_corrected_1218_r3c/tables/T11_TRIAL_CHARACTERISTICS.csv,201,Population=COS_ADULT_RANDOMIZED|Dimension=Period|Category=2017-2018,Percent,10.447761,35,335,10.447761,60920d2a2fae8ef4c2c13ea2bc0addaaac1696c255662c57052481fa58d3fd95,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002537,TABLE,outputs/step_13_corrected_1218_r3c/tables/T11_TRIAL_CHARACTERISTICS.csv,202,Population=COS_ADULT_RANDOMIZED|Dimension=Period|Category=2019-2025,Count,164,164,335,48.955224,60920d2a2fae8ef4c2c13ea2bc0addaaac1696c255662c57052481fa58d3fd95,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002538,TABLE,outputs/step_13_corrected_1218_r3c/tables/T11_TRIAL_CHARACTERISTICS.csv,202,Population=COS_ADULT_RANDOMIZED|Dimension=Period|Category=2019-2025,Denominator,335,164,335,48.955224,60920d2a2fae8ef4c2c13ea2bc0addaaac1696c255662c57052481fa58d3fd95,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002539,TABLE,outputs/step_13_corrected_1218_r3c/tables/T11_TRIAL_CHARACTERISTICS.csv,202,Population=COS_ADULT_RANDOMIZED|Dimension=Period|Category=2019-2025,Unknown_Count,0,164,335,48.955224,60920d2a2fae8ef4c2c13ea2bc0addaaac1696c255662c57052481fa58d3fd95,UNKNOWN_UNCLEAR_NOT_PUBLICLY_SPECIFIED_NOT_APPLICABLE_REMAIN_DISTINCT
NRR002540,TABLE,outputs/step_13_corrected_1218_r3c/tables/T11_TRIAL_CHARACTERISTICS.csv,202,Population=COS_ADULT_RANDOMIZED|Dimension=Period|Category=2019-2025,Percent,48.955224,164,335,48.955224,60920d2a2fae8ef4c2c13ea2bc0addaaac1696c255662c57052481fa58d3fd95,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002541,TABLE,outputs/step_13_corrected_1218_r3c/tables/T11_TRIAL_CHARACTERISTICS.csv,203,Population=COS_ADULT_RANDOMIZED|Dimension=Adult_Relevant_Registry|Category=YES,Count,335,335,335,100.0,60920d2a2fae8ef4c2c13ea2bc0addaaac1696c255662c57052481fa58d3fd95,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002542,TABLE,outputs/step_13_corrected_1218_r3c/tables/T11_TRIAL_CHARACTERISTICS.csv,203,Population=COS_ADULT_RANDOMIZED|Dimension=Adult_Relevant_Registry|Category=YES,Denominator,335,335,335,100.0,60920d2a2fae8ef4c2c13ea2bc0addaaac1696c255662c57052481fa58d3fd95,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002543,TABLE,outputs/step_13_corrected_1218_r3c/tables/T11_TRIAL_CHARACTERISTICS.csv,203,Population=COS_ADULT_RANDOMIZED|Dimension=Adult_Relevant_Registry|Category=YES,Unknown_Count,0,335,335,100.0,60920d2a2fae8ef4c2c13ea2bc0addaaac1696c255662c57052481fa58d3fd95,UNKNOWN_UNCLEAR_NOT_PUBLICLY_SPECIFIED_NOT_APPLICABLE_REMAIN_DISTINCT
NRR002544,TABLE,outputs/step_13_corrected_1218_r3c/tables/T11_TRIAL_CHARACTERISTICS.csv,203,Population=COS_ADULT_RANDOMIZED|Dimension=Adult_Relevant_Registry|Category=YES,Percent,100.0,335,335,100.0,60920d2a2fae8ef4c2c13ea2bc0addaaac1696c255662c57052481fa58d3fd95,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002545,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,2,Stratum=PERIOD:2000-2007_HISTORICAL_APPENDIX|Metric=FINITE_UPPER_AGE_LIMIT,Numerator,0,0,0,,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002546,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,2,Stratum=PERIOD:2000-2007_HISTORICAL_APPENDIX|Metric=FINITE_UPPER_AGE_LIMIT,Denominator,0,0,0,,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002547,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,2,Stratum=PERIOD:2000-2007_HISTORICAL_APPENDIX|Metric=FINITE_UPPER_AGE_LIMIT,Unknown_Count,0,0,0,,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,UNKNOWN_UNCLEAR_NOT_PUBLICLY_SPECIFIED_NOT_APPLICABLE_REMAIN_DISTINCT
NRR002548,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,3,Stratum=PERIOD:2000-2007_HISTORICAL_APPENDIX|Metric=ELIGIBLE_85_RECONCILED,Numerator,0,0,0,,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002549,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,3,Stratum=PERIOD:2000-2007_HISTORICAL_APPENDIX|Metric=ELIGIBLE_85_RECONCILED,Denominator,0,0,0,,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002550,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,3,Stratum=PERIOD:2000-2007_HISTORICAL_APPENDIX|Metric=ELIGIBLE_85_RECONCILED,Unknown_Count,0,0,0,,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,UNKNOWN_UNCLEAR_NOT_PUBLICLY_SPECIFIED_NOT_APPLICABLE_REMAIN_DISTINCT
NRR002551,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,4,Stratum=PERIOD:2000-2007_HISTORICAL_APPENDIX|Metric=ANY_PRIMARY_GERIATRIC_DOMAIN_PRESENT,Numerator,0,0,0,,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002552,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,4,Stratum=PERIOD:2000-2007_HISTORICAL_APPENDIX|Metric=ANY_PRIMARY_GERIATRIC_DOMAIN_PRESENT,Denominator,0,0,0,,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002553,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,4,Stratum=PERIOD:2000-2007_HISTORICAL_APPENDIX|Metric=ANY_PRIMARY_GERIATRIC_DOMAIN_PRESENT,Unknown_Count,0,0,0,,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,UNKNOWN_UNCLEAR_NOT_PUBLICLY_SPECIFIED_NOT_APPLICABLE_REMAIN_DISTINCT
NRR002554,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,5,Stratum=PERIOD:2000-2007_HISTORICAL_APPENDIX|Metric=RANDOMIZED,Numerator,0,0,0,,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002555,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,5,Stratum=PERIOD:2000-2007_HISTORICAL_APPENDIX|Metric=RANDOMIZED,Denominator,0,0,0,,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002556,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,5,Stratum=PERIOD:2000-2007_HISTORICAL_APPENDIX|Metric=RANDOMIZED,Unknown_Count,0,0,0,,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,UNKNOWN_UNCLEAR_NOT_PUBLICLY_SPECIFIED_NOT_APPLICABLE_REMAIN_DISTINCT
NRR002557,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,6,Stratum=PERIOD:2000-2007_HISTORICAL_APPENDIX|Metric=COMPLETED,Numerator,0,0,0,,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002558,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,6,Stratum=PERIOD:2000-2007_HISTORICAL_APPENDIX|Metric=COMPLETED,Denominator,0,0,0,,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002559,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,6,Stratum=PERIOD:2000-2007_HISTORICAL_APPENDIX|Metric=COMPLETED,Unknown_Count,0,0,0,,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,UNKNOWN_UNCLEAR_NOT_PUBLICLY_SPECIFIED_NOT_APPLICABLE_REMAIN_DISTINCT
NRR002560,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,7,Stratum=PERIOD:2008-2016|Metric=FINITE_UPPER_AGE_LIMIT,Numerator,149,149,440,33.863636,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002561,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,7,Stratum=PERIOD:2008-2016|Metric=FINITE_UPPER_AGE_LIMIT,Denominator,440,149,440,33.863636,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002562,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,7,Stratum=PERIOD:2008-2016|Metric=FINITE_UPPER_AGE_LIMIT,Unknown_Count,14,149,440,33.863636,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,UNKNOWN_UNCLEAR_NOT_PUBLICLY_SPECIFIED_NOT_APPLICABLE_REMAIN_DISTINCT
NRR002563,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,7,Stratum=PERIOD:2008-2016|Metric=FINITE_UPPER_AGE_LIMIT,Percent_Total,33.863636,149,440,33.863636,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002564,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,8,Stratum=PERIOD:2008-2016|Metric=ELIGIBLE_85_RECONCILED,Numerator,324,324,440,73.636364,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002565,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,8,Stratum=PERIOD:2008-2016|Metric=ELIGIBLE_85_RECONCILED,Denominator,440,324,440,73.636364,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002566,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,8,Stratum=PERIOD:2008-2016|Metric=ELIGIBLE_85_RECONCILED,Unknown_Count,16,324,440,73.636364,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,UNKNOWN_UNCLEAR_NOT_PUBLICLY_SPECIFIED_NOT_APPLICABLE_REMAIN_DISTINCT
NRR002567,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,8,Stratum=PERIOD:2008-2016|Metric=ELIGIBLE_85_RECONCILED,Percent_Total,73.636364,324,440,73.636364,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002568,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,9,Stratum=PERIOD:2008-2016|Metric=ANY_PRIMARY_GERIATRIC_DOMAIN_PRESENT,Numerator,179,179,440,40.681818,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002569,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,9,Stratum=PERIOD:2008-2016|Metric=ANY_PRIMARY_GERIATRIC_DOMAIN_PRESENT,Denominator,440,179,440,40.681818,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002570,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,9,Stratum=PERIOD:2008-2016|Metric=ANY_PRIMARY_GERIATRIC_DOMAIN_PRESENT,Unknown_Count,121,179,440,40.681818,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,UNKNOWN_UNCLEAR_NOT_PUBLICLY_SPECIFIED_NOT_APPLICABLE_REMAIN_DISTINCT
NRR002571,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,9,Stratum=PERIOD:2008-2016|Metric=ANY_PRIMARY_GERIATRIC_DOMAIN_PRESENT,Percent_Total,40.681818,179,440,40.681818,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002572,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,10,Stratum=PERIOD:2008-2016|Metric=RANDOMIZED,Numerator,310,310,440,70.454545,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002573,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,10,Stratum=PERIOD:2008-2016|Metric=RANDOMIZED,Denominator,440,310,440,70.454545,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002574,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,10,Stratum=PERIOD:2008-2016|Metric=RANDOMIZED,Unknown_Count,2,310,440,70.454545,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,UNKNOWN_UNCLEAR_NOT_PUBLICLY_SPECIFIED_NOT_APPLICABLE_REMAIN_DISTINCT
NRR002575,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,10,Stratum=PERIOD:2008-2016|Metric=RANDOMIZED,Percent_Total,70.454545,310,440,70.454545,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002576,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,11,Stratum=PERIOD:2008-2016|Metric=COMPLETED,Numerator,269,269,440,61.136364,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002577,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,11,Stratum=PERIOD:2008-2016|Metric=COMPLETED,Denominator,440,269,440,61.136364,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002578,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,11,Stratum=PERIOD:2008-2016|Metric=COMPLETED,Unknown_Count,0,269,440,61.136364,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,UNKNOWN_UNCLEAR_NOT_PUBLICLY_SPECIFIED_NOT_APPLICABLE_REMAIN_DISTINCT
NRR002579,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,11,Stratum=PERIOD:2008-2016|Metric=COMPLETED,Percent_Total,61.136364,269,440,61.136364,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002580,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,12,Stratum=PERIOD:2017-2018|Metric=FINITE_UPPER_AGE_LIMIT,Numerator,51,51,134,38.059701,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002581,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,12,Stratum=PERIOD:2017-2018|Metric=FINITE_UPPER_AGE_LIMIT,Denominator,134,51,134,38.059701,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002582,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,12,Stratum=PERIOD:2017-2018|Metric=FINITE_UPPER_AGE_LIMIT,Unknown_Count,2,51,134,38.059701,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,UNKNOWN_UNCLEAR_NOT_PUBLICLY_SPECIFIED_NOT_APPLICABLE_REMAIN_DISTINCT
NRR002583,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,12,Stratum=PERIOD:2017-2018|Metric=FINITE_UPPER_AGE_LIMIT,Percent_Total,38.059701,51,134,38.059701,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002584,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,13,Stratum=PERIOD:2017-2018|Metric=ELIGIBLE_85_RECONCILED,Numerator,95,95,134,70.895522,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002585,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,13,Stratum=PERIOD:2017-2018|Metric=ELIGIBLE_85_RECONCILED,Denominator,134,95,134,70.895522,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002586,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,13,Stratum=PERIOD:2017-2018|Metric=ELIGIBLE_85_RECONCILED,Unknown_Count,2,95,134,70.895522,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,UNKNOWN_UNCLEAR_NOT_PUBLICLY_SPECIFIED_NOT_APPLICABLE_REMAIN_DISTINCT
NRR002587,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,13,Stratum=PERIOD:2017-2018|Metric=ELIGIBLE_85_RECONCILED,Percent_Total,70.895522,95,134,70.895522,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002588,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,14,Stratum=PERIOD:2017-2018|Metric=ANY_PRIMARY_GERIATRIC_DOMAIN_PRESENT,Numerator,62,62,134,46.268657,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002589,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,14,Stratum=PERIOD:2017-2018|Metric=ANY_PRIMARY_GERIATRIC_DOMAIN_PRESENT,Denominator,134,62,134,46.268657,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR002590,TABLE,outputs/step_13_corrected_1218_r3c/tables/T12_STRATIFIED_DESCRIPTIONS.csv,14,Stratum=PERIOD:2017-2018|Metric=ANY_PRIMARY_GERIATRIC_DOMAIN_PRESENT,Unknown_Count,28,62,134,46.268657,74bbf1ed6a91ecd57bba0c5a078ee9b3b5eba173546150b8195a4a4badb6c590,UNKNOWN_UNCLEAR_NOT_PUBLICLY_SPECIFIED_NOT_APPLICABLE_REMAIN_DISTINCT
